size,addfirst(ms),addlast(ms),addrandpos(ms),removefirst(ms),removelast(ms),removerandpos(ms),getrandpos(ms),
48586,0.000000,0.000000,0.000164,0.000000,0.000523,0.000168,0.000196
46796,0.000000,0.000000,0.000198,0.000000,0.000660,0.000193,0.000181
67652,0.000000,0.000000,0.000237,0.000000,0.000572,0.000249,0.000311
73641,0.000000,0.000000,0.000074,0.000000,0.000953,0.000058,0.000063
20685,0.000000,0.000000,0.000026,0.000000,0.000203,0.000024,0.000022
37059,0.000000,0.000000,0.000061,0.000000,0.000340,0.000055,0.000061
11204,0.000000,0.000000,0.000002,0.000000,0.000103,0.000002,0.000002
84406,0.000000,0.000000,0.000360,0.000000,0.000817,0.000396,0.000362
48664,0.000000,0.000000,0.000003,0.000000,0.000450,0.000003,0.000003
55066,0.000000,0.000000,0.000219,0.000000,0.000508,0.000235,0.000244
47931,0.000000,0.000000,0.000090,0.000000,0.000641,0.000084,0.000092
43827,0.000000,0.000000,0.000051,0.000000,0.000625,0.000038,0.000039
56444,0.000000,0.000000,0.000247,0.000000,0.000720,0.000251,0.000291
14168,0.000000,0.000000,0.000020,0.000000,0.000153,0.000021,0.000029
1020,0.000000,0.000000,0.000001,0.000000,0.000014,0.000001,0.000003
42427,0.000000,0.000000,0.000149,0.000000,0.000636,0.000120,0.000140
28805,0.000000,0.000000,0.000212,0.000000,0.000403,0.000179,0.000227
97071,0.000000,0.000000,0.000072,0.000000,0.001537,0.000066,0.000075
1393,0.000000,0.000000,0.000004,0.000000,0.000013,0.000004,0.000004
3052,0.000000,0.000000,0.000001,0.000000,0.000033,0.000001,0.000001
80208,0.000000,0.000000,0.000237,0.000000,0.001517,0.000000,0.000000
94068,0.000000,0.000000,0.000671,0.000000,0.001155,0.000430,0.000512
33790,0.000000,0.000000,0.000055,0.000000,0.000309,0.000048,0.000056
80227,0.000000,0.000000,0.000450,0.000000,0.001285,0.000473,0.000793
13613,0.000000,0.000000,0.000064,0.000000,0.000158,0.000069,0.000073
69066,0.000000,0.000000,0.000285,0.000000,0.000731,0.000116,0.000125
43289,0.000000,0.000000,0.000035,0.000000,0.000514,0.000034,0.000036
15039,0.000000,0.000000,0.000062,0.000000,0.000142,0.000058,0.000061
42262,0.000000,0.000000,0.000157,0.000000,0.000431,0.000128,0.000151
59283,0.000000,0.000000,0.000239,0.000000,0.000627,0.000208,0.000252
27902,0.000000,0.000000,0.000040,0.000000,0.000266,0.000037,0.000042
17105,0.000000,0.000000,0.000026,0.000000,0.000206,0.000026,0.000024
59815,0.000000,0.000000,0.000151,0.000000,0.000590,0.000124,0.000141
64967,0.000000,0.000000,0.000248,0.000000,0.000645,0.000222,0.000251
53529,0.000000,0.000000,0.000175,0.000000,0.000535,0.000151,0.000183
22519,0.000000,0.000000,0.000070,0.000000,0.000215,0.000061,0.000071
47662,0.000000,0.000000,0.000109,0.000000,0.000465,0.000096,0.000118
18972,0.000000,0.000000,0.000060,0.000000,0.000181,0.000052,0.000060
39694,0.000000,0.000000,0.000187,0.000000,0.000380,0.000165,0.000199
94678,0.000000,0.000000,0.000153,0.000000,0.001063,0.000135,0.000149
79866,0.000000,0.000000,0.000193,0.000000,0.000949,0.000160,0.000191
53558,0.000000,0.000000,0.000318,0.000000,0.000544,0.000222,0.000268
2328,0.000000,0.000000,0.000004,0.000000,0.000021,0.000004,0.000005
21685,0.000000,0.000000,0.000045,0.000000,0.000221,0.000039,0.000046
38900,0.000000,0.000000,0.000162,0.000000,0.000399,0.000136,0.000159
57467,0.000000,0.000000,0.000176,0.000000,0.000605,0.000146,0.000181
2422,0.000000,0.000000,0.000008,0.000000,0.000021,0.000008,0.000008
88807,0.000000,0.000000,0.000044,0.000000,0.001025,0.000042,0.000050
13138,0.000000,0.000000,0.000044,0.000000,0.000122,0.000041,0.000045
93642,0.000000,0.000000,0.000480,0.000000,0.001429,0.000401,0.000477
78510,0.000000,0.000000,0.000256,0.000000,0.000938,0.000202,0.000243
62803,0.000000,0.000000,0.000048,0.000000,0.000774,0.000038,0.000042
80982,0.000000,0.000000,0.000061,0.000000,0.000935,0.000054,0.000064
10003,0.000000,0.000000,0.000004,0.000000,0.000102,0.000004,0.000004
98185,0.000000,0.000000,0.000215,0.000000,0.001154,0.000182,0.000223
22061,0.000000,0.000000,0.000075,0.000000,0.000221,0.000063,0.000074
60755,0.000000,0.000000,0.000313,0.000000,0.001152,0.000012,0.000007
55292,0.000000,0.000000,0.000188,0.000000,0.000869,0.000139,0.000174
50977,0.000000,0.000000,0.000124,0.000000,0.000573,0.000099,0.000113
32913,0.000000,0.000000,0.000040,0.000000,0.000386,0.000037,0.000041
34963,0.000000,0.000000,0.000058,0.000000,0.000463,0.000046,0.000054
88556,0.000000,0.000000,0.000423,0.000000,0.001099,0.000276,0.000329
92952,0.000000,0.000000,0.000204,0.000000,0.001330,0.000235,0.000237
66754,0.000000,0.000000,0.000082,0.000000,0.001293,0.000066,0.000080
87439,0.000000,0.000000,0.000424,0.000000,0.001483,0.000128,0.000155
28115,0.000000,0.000000,0.000166,0.000000,0.000320,0.000161,0.000187
1851,0.000000,0.000000,0.000001,0.000000,0.000017,0.000001,0.000001
4836,0.000000,0.000000,0.000002,0.000000,0.000055,0.000002,0.000002
70916,0.000000,0.000000,0.000418,0.000000,0.000944,0.000298,0.000539
37379,0.000000,0.000000,0.000017,0.000000,0.000410,0.000016,0.000017
97726,0.000000,0.000000,0.000547,0.000000,0.001600,0.000646,0.001129
9091,0.000000,0.000000,0.000011,0.000000,0.000103,0.000007,0.000008
76240,0.000000,0.000000,0.000455,0.000000,0.001243,0.000348,0.000452
850,0.000000,0.000000,0.000002,0.000000,0.000005,0.000002,0.000002
84277,0.000000,0.000000,0.000527,0.000000,0.001014,0.000359,0.000406
73112,0.000000,0.000000,0.000070,0.000000,0.000853,0.000062,0.000072
35869,0.000000,0.000000,0.000012,0.000000,0.000374,0.000011,0.000012
20601,0.000000,0.000000,0.000088,0.000000,0.000213,0.000067,0.000083
18509,0.000000,0.000000,0.000027,0.000000,0.000185,0.000027,0.000027
58260,0.000000,0.000000,0.000057,0.000000,0.000662,0.000049,0.000062
30743,0.000000,0.000000,0.000062,0.000000,0.000427,0.000052,0.000060
65628,0.000000,0.000000,0.000530,0.000000,0.001067,0.000257,0.000305
61367,0.000000,0.000000,0.000355,0.000000,0.000844,0.000295,0.000351
48012,0.000000,0.000000,0.000026,0.000000,0.000577,0.000019,0.000025
89528,0.000000,0.000000,0.000466,0.000000,0.001241,0.000424,0.000501
29349,0.000000,0.000000,0.000040,0.000000,0.000380,0.000041,0.000041
42370,0.000000,0.000000,0.000115,0.000000,0.000493,0.000096,0.000116
76902,0.000000,0.000000,0.000257,0.000000,0.001088,0.000205,0.000242
32126,0.000000,0.000000,0.000148,0.000000,0.000354,0.000125,0.000162
12826,0.000000,0.000000,0.000066,0.000000,0.000148,0.000050,0.000059
50673,0.000000,0.000000,0.000139,0.000000,0.000578,0.000116,0.000146
19930,0.000000,0.000000,0.000073,0.000000,0.000228,0.000060,0.000065
48048,0.000000,0.000000,0.000203,0.000000,0.000546,0.000165,0.000197
95916,0.000000,0.000000,0.000057,0.000000,0.001263,0.000045,0.000057
90331,0.000000,0.000000,0.000111,0.000000,0.001313,0.000102,0.000115
18293,0.000000,0.000000,0.000051,0.000000,0.000206,0.000040,0.000050
34987,0.000000,0.000000,0.000064,0.000000,0.000398,0.000054,0.000061
90960,0.000000,0.000000,0.000184,0.000000,0.001259,0.000104,0.000100
92482,0.000000,0.000000,0.000523,0.000000,0.001289,0.000430,0.000505
72243,0.000000,0.000000,0.000061,0.000000,0.000895,0.000050,0.000063
