size,addfirst(ms),addlast(ms),addrandpos(ms),removefirst(ms),removelast(ms),removerandpos(ms),getrandpos(ms),
676792,0.000120,0.000045,0.808331,0.000070,6.186685,0.916981,0.957004
273767,0.000040,0.000045,0.752934,0.000080,3.449440,1.055955,1.027186
152405,0.000040,0.000050,0.788500,0.000060,1.563855,0.789429,0.483091
883038,0.000050,0.000045,0.965753,0.000095,11.199005,0.952234,0.469058
860942,0.000055,0.000070,4.172436,0.000125,10.617600,0.472152,0.888976
580825,0.000035,0.000090,5.654744,0.000105,7.551225,0.007860,0.008750
711862,0.000040,0.000065,1.309139,0.000115,10.279155,0.818798,4.636064
556469,0.000060,0.000060,2.961024,0.000105,7.491360,1.314295,0.119619
457197,0.000040,0.000070,2.191313,0.000125,5.763595,1.419238,0.229736
370989,0.000045,0.000110,4.313269,0.000120,9.883365,1.599037,3.360104
805541,0.000065,0.000100,3.400106,0.000100,11.651550,1.109597,1.281085
665847,0.000050,0.000085,0.493800,0.000100,10.382560,0.321166,0.434364
356354,0.000045,0.000090,1.524146,0.000120,4.986415,1.935445,2.083029
882550,0.000045,0.000070,1.139919,0.000110,17.440280,3.248343,5.532719
670134,0.000060,0.000120,4.757733,0.000145,13.233005,0.860985,0.924936
393223,0.000040,0.000090,2.429290,0.000120,9.228900,1.164075,3.246726
405796,0.000055,0.000080,0.272525,0.000145,6.526445,0.241699,1.601249
674430,0.000065,0.000060,6.364880,0.000115,11.289465,3.851782,3.768257
577238,0.000085,0.000100,7.533001,0.000115,8.053105,3.187963,4.275912
444962,0.000035,0.000075,1.736754,0.000150,6.495185,1.357532,0.955723
791992,0.000040,0.000050,4.125470,0.000130,11.908640,0.000558,0.000520
7613,0.000045,0.000030,0.004532,0.000030,0.069500,0.004213,0.004620
909986,0.000050,0.000045,5.686508,0.000105,13.670735,2.688210,4.896598
685330,0.000040,0.000070,1.667563,0.000100,10.511190,0.224363,0.426062
735931,0.000045,0.000065,4.667335,0.000165,11.865335,1.678737,2.901295
995007,0.000165,0.000075,5.483881,0.000085,20.804890,1.924348,3.846305
313148,0.000070,0.000110,1.329529,0.000120,4.315965,0.977074,1.099499
886484,0.000045,0.000100,5.318855,0.000135,13.859970,1.140339,5.409747
768509,0.000050,0.000100,0.864625,0.000260,15.085475,0.551058,0.788427
410618,0.000040,0.000075,3.560612,0.000110,7.461215,2.590865,4.047616
692570,0.000035,0.000065,1.315539,0.000120,11.417430,3.084864,6.281508
393939,0.000040,0.000060,0.499911,0.000110,6.252675,0.312028,0.340394
426423,0.000050,0.000090,4.136208,0.000105,6.766490,2.848054,2.899094
273140,0.000050,0.000100,0.885911,0.000150,4.863595,0.272905,0.220596
614475,0.000065,0.000070,1.989417,0.000140,10.755550,1.487985,2.495070
144968,0.000040,0.000060,0.726263,0.000135,3.606515,0.018328,0.016971
917936,0.000045,0.000065,1.038201,0.000115,14.720970,0.712989,6.193425
268422,0.000045,0.000095,2.954957,0.000130,4.501370,0.988589,1.294528
347483,0.000045,0.000095,0.467973,0.000145,7.330045,0.496918,0.545286
829242,0.000050,0.000075,0.396391,0.000140,15.108715,0.342163,0.435758
916549,0.000060,0.000070,4.290042,0.000130,17.146280,2.652113,5.587142
964884,0.000045,0.000105,2.923801,0.000135,16.730625,2.919898,5.048218
139453,0.000055,0.000070,0.955349,0.000115,2.012100,0.342291,0.370199
244611,0.000045,0.000050,1.287869,0.000135,4.087000,0.669458,1.049552
246035,0.000095,0.000055,2.151673,0.000100,4.161615,1.155585,2.165686
164559,0.000040,0.000070,0.629474,0.000080,2.598150,0.364332,0.475751
112706,0.000050,0.000085,0.636967,0.000060,1.534280,0.485429,0.638286
807078,0.000045,0.000075,0.256885,0.000250,13.527805,0.204872,0.262566
490384,0.000035,0.000080,0.198553,0.000115,7.662865,2.081673,3.114711
17360,0.000050,0.000030,0.076898,0.000040,0.169080,0.072509,0.079333
696891,0.000050,0.000060,3.716790,0.000640,11.719135,0.722911,0.889442
6491,0.000040,0.000030,0.005366,0.000035,0.060535,0.004880,0.005367
53229,0.000065,0.000040,0.113225,0.000050,0.621700,0.092539,0.113237
405413,0.000035,0.000090,0.020555,0.000100,6.874855,0.599900,0.846536
229917,0.000050,0.000095,0.108904,0.000135,4.077315,0.081498,0.113317
337058,0.000045,0.000055,0.577683,0.000095,5.862780,0.416464,0.705168
643789,0.000050,0.000080,0.844463,0.000115,11.107415,0.620682,1.046240
724398,0.000080,0.000070,3.411909,0.000115,12.867005,0.431914,0.672375
210727,0.000055,0.000095,0.071982,0.000075,3.720550,0.062000,0.066187
879896,0.000045,0.000075,2.896030,0.000140,14.817510,2.659111,7.328399
66173,0.000050,0.000045,0.288560,0.000050,0.992830,0.179801,0.283909
914213,0.000045,0.000685,3.046288,0.000155,16.027810,1.954541,6.836758
710560,0.000050,0.000075,0.285426,0.000165,12.456825,0.184736,0.241436
684778,0.000040,0.000065,2.155827,0.000100,11.983920,0.531911,0.791867
455234,0.000040,0.000065,2.426081,0.000115,8.352160,1.403200,1.922669
381084,0.000075,0.000090,0.292130,0.000120,6.428860,0.191319,0.253702
432431,0.000050,0.000095,0.923851,0.000150,7.915390,0.945226,1.589179
221497,0.000045,0.000060,1.647831,0.000095,4.006865,1.545980,2.604817
854129,0.000040,0.000065,8.762940,0.000185,16.710570,2.236759,7.165770
104054,0.000065,0.000085,0.222733,0.000060,1.575125,0.180692,0.240644
433891,0.000045,0.000085,0.126387,0.000095,7.708720,0.121721,0.135850
750921,0.000045,0.000075,0.079245,0.000100,13.571690,2.754863,6.188481
879742,0.000050,0.000090,7.551971,0.000130,18.400740,0.491688,0.669871
482094,0.000045,0.000075,1.747255,0.000125,8.313130,3.480870,5.564482
714977,0.000035,0.000095,0.015727,0.000115,12.410545,0.015811,0.019120
900478,0.000050,0.000070,6.949990,0.000135,16.163350,0.267604,0.384831
